Date,PREC.I-1 (in) ,PREC (m),TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,ID,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,ID,SNWD.I-1 (m) ,SNDENS_gcm3,SNDENS_kgm3,ID,SNThermCond_,SNThermCond_Sturm,ID,SNThermCond_est,ID,Permadata_surface_temp,,,
10/19/17,0.9,0.02,-12.1,-5.9,-14.4,1086,-8.9,8,1086,0.20,0.11,112.50,1086,0.04,0.04,1086,0.15,1086,-0.084,,,
10/20/17,0.9,0.02,-15.6,-11.4,-17.9,1087,-15.1,10,1087,0.25,0.09,90.00,1087,0.03,0.04,1087,0.15,1087,-0.123,,,
10/21/17,0.9,0.02,-15.3,-14.1,-17.9,1088,-15.8,10,1088,0.25,0.09,90.00,1088,0.03,0.04,1088,0.15,1088,-0.201,,,
10/22/17,0.9,0.02,-15.6,-11.5,-17.6,1089,-15.3,10,1089,0.25,0.09,90.00,1089,0.03,0.04,1089,0.15,1089,-0.24,,,
10/23/17,0.9,0.02,-18.8,-13.4,-19.7,1090,-16.4,10,1090,0.25,0.09,90.00,1090,0.03,0.04,1090,0.15,1090,-0.318,,,
10/24/17,0.9,0.02,-12.9,-8.4,-19.2,1091,-12.8,10,1091,0.25,0.09,90.00,1091,0.03,0.04,1091,0.15,1091,-0.318,,,
10/25/17,0.9,0.02,-9.3,-5.8,-12.9,1092,-9,10,1092,0.25,0.09,90.00,1092,0.03,0.04,1092,0.15,1092,-0.318,,,
10/26/17,0.9,0.02,-8.4,-5.4,-14.2,1093,-10.4,10,1093,0.25,0.09,90.00,1093,0.03,0.04,1093,0.15,1093,-0.358,,,
10/27/17,0.9,0.02,-10.6,-1.7,-11.1,1094,-6,10,1094,0.25,0.09,90.00,1094,0.03,0.04,1094,0.15,1094,-0.318,,,
10/28/17,0.9,0.02,-8.3,-6.2,-10.7,1095,-8.2,10,1095,0.25,0.09,90.00,1095,0.03,0.04,1095,0.15,1095,-0.279,,,
10/29/17,0.9,0.02,-3.8,3.3,-8.3,1096,-1.6,10,1096,0.25,0.09,90.00,1096,0.03,0.04,1096,0.15,1096,-0.239,,,
10/30/17,0.9,0.02,-3.8,-0.1,-7.9,1097,-3.4,10,1097,0.25,0.09,90.00,1097,0.03,0.04,1097,0.15,1097,-0.24,,,
10/31/17,0.9,0.02,-5.9,-2.5,-7.6,1098,-5.7,10,1098,0.25,0.09,90.00,1098,0.03,0.04,1098,0.15,1098,-0.201,,,
11/1/17,0.9,0.02,-2.7,-2.4,-7.3,1099,-4.4,11,1099,0.28,0.08,81.82,1099,0.02,0.04,1099,0.15,1099,-0.206,,,
11/2/17,1,0.03,1,1.7,-6.3,1100,-2.1,11,1100,0.28,0.09,90.91,1100,0.03,0.04,1100,0.15,1100,-0.24,,,
11/3/17,1,0.03,-0.3,4.5,-1.9,1101,0.4,14,1101,0.36,0.08,84.36,1101,0.02,0.04,1101,0.15,1101,-0.201,,,
11/4/17,1,0.03,-1.9,-0.3,-1.9,1102,-1.2,14,1102,0.36,0.07,71.43,1102,0.02,0.03,1102,0.15,1102,-0.141,,,
11/5/17,1,0.03,-2.2,-1.8,-5.7,1103,-3.4,14,1103,0.36,0.07,71.43,1103,0.02,0.03,1103,0.15,1103,-0.162,,,
11/6/17,1.1,0.03,-6.1,-1.6,-6.7,1104,-3.8,14,1104,0.36,0.08,78.57,1104,0.02,0.04,1104,0.15,1104,-0.201,,,
11/7/17,1.2,0.03,-1.9,-1.8,-11.4,1105,-7.1,13,1105,0.33,0.09,92.31,1105,0.03,0.04,1105,0.15,1105,-0.279,,,
11/8/17,1.2,0.03,-1.2,3.7,-3.1,1106,0.1,13,1106,0.33,0.09,90.85,1106,0.03,0.04,1106,0.15,1106,-0.24,,,
11/9/17,1.2,0.03,-5.9,-1.2,-5.9,1107,-3.4,13,1107,0.33,0.09,92.31,1107,0.03,0.04,1107,0.15,1107,-0.24,,,
11/10/17,1.2,0.03,-7.2,-1.8,-7.3,1108,-4.4,9,1108,0.23,0.13,133.33,1108,0.06,0.05,1108,0.15,1108,-0.279,,,
11/11/17,1.2,0.03,-6.2,-6.2,-8.8,1109,-7.3,20,1109,0.51,0.06,60.00,1109,0.01,0.03,1109,0.15,1109,-0.327,,,
11/12/17,1.2,0.03,-5,-4.4,-12,1110,-7.7,19,1110,0.48,0.06,63.16,1110,0.01,0.03,1110,0.15,1110,-0.436,,,
11/13/17,1.2,0.03,-1.4,-1.4,-5.1,1111,-3.4,16,1111,0.41,0.08,75.00,1111,0.02,0.04,1111,0.15,1111,-0.352,,,
11/14/17,1.4,0.04,-10.3,-1.4,-10.6,1112,-6.4,15,1112,0.38,0.09,93.33,1112,0.03,0.04,1112,0.15,1112,-0.245,,,
11/15/17,1.4,0.04,-9.2,-8.6,-16.4,1113,-11.8,15,1113,0.38,0.09,93.33,1113,0.03,0.04,1113,0.15,1113,-0.318,,,
11/16/17,1.4,0.04,-9.4,-6.3,-10.2,1114,-8.3,16,1114,0.41,0.09,87.50,1114,0.02,0.04,1114,0.15,1114,-0.396,,,
11/17/17,1.7,0.04,-12.9,-5.9,-12.9,1115,-8.9,19,1115,0.48,0.09,89.47,1115,0.03,0.04,1115,0.15,1115,-0.358,,,
11/18/17,1.7,0.04,-16.5,-12.9,-21.1,1116,-16.7,20,1116,0.51,0.09,85.00,1116,0.02,0.04,1116,0.15,1116,-0.397,,,
11/19/17,1.7,0.04,-20.4,-16.3,-20.9,1117,-18.6,19,1117,0.48,0.09,89.47,1117,0.03,0.04,1117,0.15,1117,-0.493,,,
11/20/17,1.8,0.05,-20.4,-17.9,-27.4,1118,-21.7,18,1118,0.46,0.10,100.00,1118,0.03,0.04,1118,0.15,1118,-0.594,,,
11/21/17,1.8,0.05,-17.5,-14.7,-26,1119,-20.4,18,1119,0.46,0.10,100.00,1119,0.03,0.04,1119,0.15,1119,-0.633,,,
11/22/17,1.8,0.05,-7.9,-6.7,-18.3,1120,-11.4,18,1120,0.46,0.10,100.00,1120,0.03,0.04,1120,0.15,1120,-0.673,,,
11/23/17,1.8,0.05,-11.9,-6.8,-12.9,1121,-8.8,17,1121,0.43,0.11,105.88,1121,0.04,0.04,1121,0.15,1121,-0.594,,,
11/24/17,1.8,0.05,-8.4,-8.3,-14.2,1122,-11.4,14,1122,0.36,0.13,128.57,1122,0.05,0.05,1122,0.15,1122,-0.594,,,
11/25/17,1.8,0.05,-13.9,-6.1,-13.9,1123,-9,14,1123,0.36,0.13,128.57,1123,0.05,0.05,1123,0.15,1123,-0.554,,,
11/26/17,1.9,0.05,-16.4,-13.9,-19.2,1124,-15.7,15,1124,0.38,0.13,126.67,1124,0.05,0.05,1124,0.15,1124,-0.633,,,
11/27/17,1.9,0.05,-28.4,-12.2,-28.5,1125,-17.9,15,1125,0.38,0.13,126.67,1125,0.05,0.05,1125,0.15,1125,-0.845,,,
11/28/17,1.9,0.05,-24.7,-24.5,-30.2,1126,-27.7,15,1126,0.38,0.13,126.67,1126,0.05,0.05,1126,0.15,1126,-1.302,,,
11/29/17,1.9,0.05,-23.3,-21.7,-30.2,1127,-26.6,14,1127,0.36,0.14,135.71,1127,0.06,0.05,1127,0.15,1127,-1.676,,,
11/30/17,1.9,0.05,-23.2,-20.8,-24.2,1128,-22.6,14,1128,0.36,0.14,135.71,1128,0.06,0.05,1128,0.15,1128,-1.839,,,
12/1/17,1.9,0.05,-22.5,-21.1,-25.3,1129,-23.8,14,1129,0.36,0.14,135.71,1129,0.06,0.05,1129,0.15,1129,-1.921,,,
12/2/17,1.9,0.05,-19.9,-14.2,-24,1130,-20.8,14,1130,0.36,0.14,135.71,1130,0.06,0.05,1130,0.15,1130,-2.044,,,
12/3/17,1.9,0.05,-14.8,-13.3,-22.7,1131,-19.4,14,1131,0.36,0.14,135.71,1131,0.06,0.05,1131,0.15,1131,-2.085,,,
12/4/17,1.9,0.05,-15.3,-11.2,-17.6,1132,-15.1,16,1132,0.41,0.12,118.75,1132,0.05,0.05,1132,0.15,1132,-1.962,,,
12/5/17,1.9,0.05,-15.3,-14.2,-18.2,1133,-15.9,17,1133,0.43,0.11,111.76,1133,0.04,0.04,1133,0.15,1133,-1.798,,,
12/6/17,2,0.05,-3.3,-3.2,-15.4,1134,-11.6,18,1134,0.46,0.11,111.11,1134,0.04,0.04,1134,0.15,1134,-1.639,,,
12/7/17,2,0.05,-12.7,-3.3,-18.2,1135,-11.3,19,1135,0.48,0.11,105.26,1135,0.04,0.04,1135,0.15,1135,-1.474,,,
12/8/17,2,0.05,-15.5,-10.8,-18.8,1136,-14.2,17,1136,0.43,0.12,117.65,1136,0.04,0.05,1136,0.15,1136,-1.392,,,
12/9/17,2.1,0.05,-17,-10.9,-18.3,1137,-14.5,14,1137,0.36,0.15,150.00,1137,0.07,0.06,1137,0.15,1137,-1.433,,,
12/10/17,2.1,0.05,-16.7,-15.8,-18.8,1138,-16.9,14,1138,0.36,0.15,150.00,1138,0.07,0.06,1138,0.15,1138,-1.632,,,
12/11/17,2.1,0.05,-18.4,-15.9,-18.9,1139,-17.3,16,1139,0.41,0.13,131.25,1139,0.06,0.05,1139,0.15,1139,-1.716,,,
12/12/17,2.1,0.05,-14.6,-14.6,-19,1140,-16.3,16,1140,0.41,0.13,131.25,1140,0.06,0.05,1140,0.15,1140,-1.882,,,
12/13/17,2.1,0.05,-11.9,-9.7,-15.6,1141,-13.8,16,1141,0.41,0.13,131.25,1141,0.06,0.05,1141,0.15,1141,-1.883,,,
12/14/17,2.1,0.05,-10.3,-8.6,-15.1,1142,-12.4,16,1142,0.41,0.13,131.25,1142,0.06,0.05,1142,0.15,1142,-2.005,,,
12/15/17,2.2,0.06,-12.5,-8.1,-12.6,1143,-10.4,16,1143,0.41,0.14,137.50,1143,0.06,0.05,1143,0.15,1143,-1.763,,,
12/16/17,2.2,0.06,-14.2,-12.3,-15.8,1144,-13.8,20,1144,0.51,0.11,110.00,1144,0.04,0.04,1144,0.15,1144,-1.677,,,
12/17/17,2.2,0.06,-16.2,-10.4,-16.3,1145,-13.7,22,1145,0.56,0.10,100.00,1145,0.03,0.04,1145,0.15,1145,-1.718,,,
12/18/17,2.3,0.06,-20.7,-16.1,-21.2,1146,-18.7,17,1146,0.43,0.14,135.29,1146,0.06,0.05,1146,0.15,1146,-1.921,,,
12/19/17,2.3,0.06,-12.2,-12.2,-21.9,1147,-18.9,17,1147,0.43,0.14,135.29,1147,0.06,0.05,1147,0.15,1147,-2.044,,,
12/20/17,2.3,0.06,-5.8,-1.3,-13.7,1148,-5.8,17,1148,0.43,0.14,135.29,1148,0.06,0.05,1148,0.15,1148,-1.966,,,
12/21/17,2.3,0.06,-1.4,-1.3,-7.2,1149,-4.2,14,1149,0.36,0.16,164.29,1149,0.09,0.06,1149,0.15,1149,-1.6,,,
12/22/17,2.3,0.06,-3.1,1.1,-4.4,1150,-0.9,14,1150,0.36,0.16,164.29,1150,0.09,0.06,1150,0.15,1150,-1.272,,,
12/23/17,2.3,0.06,-1.9,3.3,-3.4,1151,-0.8,14,1151,0.36,0.16,164.29,1151,0.09,0.06,1151,0.15,1151,-1.275,,,
12/24/17,2.3,0.06,-0.1,4,-3.8,1152,-0.9,14,1152,0.36,0.16,164.29,1152,0.09,0.06,1152,0.15,1152,-1.313,,,
12/25/17,2.4,0.06,0.2,4.3,-3.1,1153,0.2,14,1153,0.36,0.17,168.73,1153,0.09,0.06,1153,0.15,1153,-1.393,,,
12/26/17,2.4,0.06,-7,0.2,-8.3,1154,-3.3,14,1154,0.36,0.17,171.43,1154,0.09,0.06,1154,0.15,1154,-1.595,,,
12/27/17,2.4,0.06,-7.7,-5.5,-9.3,1155,-7.2,14,1155,0.36,0.17,171.43,1155,0.09,0.06,1155,0.15,1155,-1.68,,,
12/28/17,2.4,0.06,-11.6,-7.6,-11.9,1156,-9.8,13,1156,0.33,0.18,184.62,1156,0.11,0.07,1156,0.15,1156,-1.558,,,
12/29/17,2.5,0.06,-17.2,-11.6,-17.6,1157,-15.3,13,1157,0.33,0.19,192.31,1157,0.12,0.07,1157,0.15,1157,-1.642,,,
12/30/17,2.5,0.06,-17.9,-16.8,-20.8,1158,-18.6,14,1158,0.36,0.18,178.57,1158,0.10,0.07,1158,0.15,1158,-1.88,,,
12/31/17,2.5,0.06,-21.1,-15.5,-21.3,1159,-18.2,13,1159,0.33,0.19,192.31,1159,0.12,0.07,1159,0.15,1159,-2.212,,,
1/1/18,2.5,0.06,-21.8,-20.7,-23.2,1160,-21.8,13,1160,0.33,0.19,192.31,1160,0.12,0.07,1160,0.3,1160,-2.622,,,
1/2/18,2.5,0.06,-23.4,-18.9,-23.4,1161,-21.3,13,1161,0.33,0.19,192.31,1161,0.12,0.07,1161,0.3,1161,-3.087,,,
1/3/18,2.5,0.06,-19.1,-18.7,-26.2,1162,-22.5,13,1162,0.33,0.19,192.31,1162,0.12,0.07,1162,0.3,1162,-3.821,,,
1/4/18,2.5,0.06,-15.6,-3.9,-19.3,1163,-12.1,13,1163,0.33,0.19,192.31,1163,0.12,0.07,1163,0.3,1163,-3.955,,,
1/5/18,2.5,0.06,-10.8,-10.8,-16.2,1164,-14.9,13,1164,0.33,0.19,192.31,1164,0.12,0.07,1164,0.3,1164,-3.952,,,
1/6/18,2.5,0.06,-18.8,-8.8,-19.1,1165,-13.6,13,1165,0.33,0.19,192.31,1165,0.12,0.07,1165,0.3,1165,-3.908,,,
1/7/18,2.5,0.06,-27.3,-18.7,-27.3,1166,-21.4,13,1166,0.33,0.19,192.31,1166,0.12,0.07,1166,0.3,1166,-4.648,,,
1/8/18,2.5,0.06,-28.7,-27.3,-32.3,1167,-30.6,13,1167,0.33,0.19,192.31,1167,0.12,0.07,1167,0.3,1167,-5.656,,,
1/9/18,2.5,0.06,-16.6,-13.6,-30.2,1168,-22.7,13,1168,0.33,0.19,192.31,1168,0.12,0.07,1168,0.3,1168,-6.67,,,
1/10/18,2.6,0.07,-16.7,-10.8,-18.8,1169,-15.4,14,1169,0.36,0.19,185.71,1169,0.11,0.07,1169,0.3,1169,-6.717,,,
1/11/18,2.6,0.07,-24.5,-15.2,-25.4,1170,-20.6,14,1170,0.36,0.19,185.71,1170,0.11,0.07,1170,0.3,1170,-7.07,,,
1/12/18,2.6,0.07,-15.9,-11.7,-28.1,1171,-20.2,14,1171,0.36,0.19,185.71,1171,0.11,0.07,1171,0.3,1171,-7.83,,,
1/13/18,2.6,0.07,-12.8,-11,-20.1,1172,-15.1,14,1172,0.36,0.19,185.71,1172,0.11,0.07,1172,0.3,1172,-7.86,,,
1/14/18,2.6,0.07,1.8,2.1,-14.8,1173,-6,14,1173,0.36,0.19,185.71,1173,0.11,0.07,1173,0.3,1173,-7.8,,,
1/15/18,2.6,0.07,-2.1,3,-3.9,1174,-1.3,14,1174,0.36,0.19,185.71,1174,0.11,0.07,1174,0.3,1174,-6.41,,,
1/16/18,2.6,0.07,-1.1,1.4,-7.6,1175,-2.5,14,1175,0.36,0.19,185.71,1175,0.11,0.07,1175,0.3,1175,-5.927,,,
1/17/18,2.6,0.07,-13.4,0.6,-14.4,1176,-4.7,14,1176,0.36,0.19,185.71,1176,0.11,0.07,1176,0.3,1176,-5.786,,,
1/18/18,2.6,0.07,-12.9,-11.1,-14.8,1177,-13.1,13,1177,0.33,0.20,200.00,1177,0.13,0.08,1177,0.3,1177,-5.966,,,
1/19/18,2.7,0.07,-18.5,-10.8,-18.5,1178,-13.4,14,1178,0.36,0.19,192.86,1178,0.12,0.07,1178,0.3,1178,-6.248,,,
1/20/18,2.7,0.07,-28.3,-18.5,-28.4,1179,-24.8,14,1179,0.36,0.19,192.86,1179,0.12,0.07,1179,0.3,1179,-7.45,,,
1/21/18,2.7,0.07,-31.9,-28.2,-34.4,1180,-31.6,14,1180,0.36,0.19,192.86,1180,0.12,0.07,1180,0.3,1180,-9.04,,,
1/22/18,2.7,0.07,-32.3,-30.8,-34.4,1181,-32.6,14,1181,0.36,0.19,192.86,1181,0.12,0.07,1181,0.3,1181,-9.64,,,
1/23/18,2.7,0.07,-31.6,-31.1,-33.6,1182,-32.2,14,1182,0.36,0.19,192.86,1182,0.12,0.07,1182,0.3,1182,-10.34,,,
1/24/18,2.7,0.07,-33.9,-31.1,-33.9,1183,-31.8,14,1183,0.36,0.19,192.86,1183,0.12,0.07,1183,0.3,1183,-10.45,,,
1/25/18,2.7,0.07,-33.4,-31.3,-34.9,1184,-32.9,14,1184,0.36,0.19,192.86,1184,0.12,0.07,1184,0.3,1184,-10.39,,,
1/26/18,2.7,0.07,-30.3,-30.3,-33.8,1185,-32.4,14,1185,0.36,0.19,192.86,1185,0.12,0.07,1185,0.3,1185,-10.4,,,
1/27/18,2.7,0.07,-30.3,-26.8,-30.7,1186,-28.8,14,1186,0.36,0.19,192.86,1186,0.12,0.07,1186,0.3,1186,-10.34,,,
1/28/18,2.7,0.07,-19.1,-18.9,-31.7,1187,-27.9,14,1187,0.36,0.19,192.86,1187,0.12,0.07,1187,0.3,1187,-10.52,,,
1/29/18,2.7,0.07,-12.4,-8.3,-19.6,1188,-12.9,14,1188,0.36,0.19,192.86,1188,0.12,0.07,1188,0.3,1188,-10.21,,,
1/30/18,2.7,0.07,-21.4,-12.4,-21.5,1189,-15.7,15,1189,0.38,0.18,180.00,1189,0.10,0.07,1189,0.3,1189,-9.34,,,
1/31/18,2.7,0.07,-20.6,-20.6,-23.1,1190,-22.2,15,1190,0.38,0.18,180.00,1190,0.10,0.07,1190,0.3,1190,-9.09,,,
2/1/18,2.7,0.07,-12.6,-12.6,-25.2,1191,-20.5,14,1191,0.36,0.19,192.86,1191,0.12,0.07,1191,0.3,1191,-9.09,,,
2/2/18,2.7,0.07,-15.5,-11.7,-16.1,1192,-14.8,14,1192,0.36,0.19,192.86,1192,0.12,0.07,1192,0.3,1192,-9.04,,,
2/3/18,2.8,0.07,-14.7,-13.8,-19.8,1193,-15.4,14,1193,0.36,0.20,200.00,1193,0.13,0.08,1193,0.3,1193,-8.83,,,
2/4/18,2.8,0.07,-15.1,-8.9,-16.2,1194,-12.6,15,1194,0.38,0.19,186.67,1194,0.11,0.07,1194,0.3,1194,-8.68,,,
2/5/18,2.8,0.07,-19.9,-13.1,-20.1,1195,-16.1,15,1195,0.38,0.19,186.67,1195,0.11,0.07,1195,0.3,1195,-8.63,,,
2/6/18,2.8,0.07,-20.2,-16.8,-21.9,1196,-19.7,14,1196,0.36,0.20,200.00,1196,0.13,0.08,1196,0.3,1196,-8.65,,,
2/7/18,2.8,0.07,-14,-6.8,-21.4,1197,-17.6,15,1197,0.38,0.19,186.67,1197,0.11,0.07,1197,0.3,1197,-8.93,,,
2/8/18,2.8,0.07,-8.1,-7.5,-14,1198,-11.1,14,1198,0.36,0.20,200.00,1198,0.13,0.08,1198,0.3,1198,-9.09,,,
2/9/18,2.8,0.07,-10.5,-6,-14.7,1199,-10.1,14,1199,0.36,0.20,200.00,1199,0.13,0.08,1199,0.3,1199,-8.93,,,
2/10/18,2.8,0.07,-13.3,-1.9,-13.3,1200,-6.3,14,1200,0.36,0.20,200.00,1200,0.13,0.08,1200,0.3,1200,-8.68,,,
2/11/18,2.8,0.07,-0.8,1.1,-13.9,1201,-5.7,14,1201,0.36,0.20,200.00,1201,0.13,0.08,1201,0.3,1201,-8.66,,,
2/12/18,2.8,0.07,-2.7,-0.1,-5.8,1202,-3.1,14,1202,0.36,0.20,200.00,1202,0.13,0.08,1202,0.3,1202,-8.23,,,
2/13/18,2.9,0.07,-12.4,-2.1,-12.4,1203,-5.2,16,1203,0.41,0.18,181.25,1203,0.11,0.07,1203,0.3,1203,-7.69,,,
2/14/18,3,0.08,-14.6,-11,-27.8,1204,-18.7,17,1204,0.43,0.18,176.47,1204,0.10,0.07,1204,0.3,1204,-7.7,,,
2/15/18,3,0.08,-4.2,-3.4,-14.9,1205,-5.6,14,1205,0.36,0.21,214.29,1205,0.15,0.08,1205,0.3,1205,-8,,,
2/16/18,3,0.08,-6.2,-4.2,-8.1,1206,-6,14,1206,0.36,0.21,214.29,1206,0.15,0.08,1206,0.3,1206,-7.64,,,
2/17/18,3,0.08,-13.2,-5.8,-14.3,1207,-9.3,15,1207,0.38,0.20,200.00,1207,0.13,0.08,1207,0.3,1207,-7.39,,,
2/18/18,3,0.08,-4.4,-2.6,-13.7,1208,-8.1,14,1208,0.36,0.21,214.29,1208,0.15,0.08,1208,0.3,1208,-7.57,,,
2/19/18,3,0.08,-2.4,1.3,-6.5,1209,-2.4,14,1209,0.36,0.21,214.29,1209,0.15,0.08,1209,0.3,1209,-7.49,,,
2/20/18,3,0.08,-0.3,0.2,-4.9,1210,-2.3,14,1210,0.36,0.21,214.29,1210,0.15,0.08,1210,0.3,1210,-7.2,,,
2/21/18,3,0.08,-6.1,1.4,-7,1211,-2.8,14,1211,0.36,0.21,214.29,1211,0.15,0.08,1211,0.3,1211,-6.913,,,
2/22/18,3,0.08,-6.2,-3.8,-8.7,1212,-6.1,14,1212,0.36,0.21,214.29,1212,0.15,0.08,1212,0.3,1212,-6.818,,,
2/23/18,3,0.08,-6.7,-2.2,-7.3,1213,-4.3,14,1213,0.36,0.21,214.29,1213,0.15,0.08,1213,0.3,1213,-6.836,,,
2/24/18,3.2,0.08,-16,-6.7,-18.9,1214,-15.4,21,1214,0.53,0.15,152.38,1214,0.07,0.06,1214,0.3,1214,-6.817,,,
2/25/18,3.2,0.08,-16.6,-15.3,-17.8,1215,-16.2,20,1215,0.51,0.16,160.00,1215,0.08,0.06,1215,0.3,1215,-7.3,,,
2/26/18,3.2,0.08,-18.1,-14.7,-18.2,1216,-15.7,14,1216,0.36,0.23,228.57,1216,0.17,0.09,1216,0.3,1216,-8.38,,,
2/27/18,3.2,0.08,-17.8,-16.6,-19.1,1217,-17.7,14,1217,0.36,0.23,228.57,1217,0.17,0.09,1217,0.3,1217,-8.66,,,
2/28/18,3.2,0.08,-29.5,-13.9,-29.9,1218,-20.6,14,1218,0.36,0.23,228.57,1218,0.17,0.09,1218,0.3,1218,-8.94,,,
3/1/18,3.2,0.08,-16.8,-16.1,-31.2,1219,-23.8,14,1219,0.36,0.23,228.57,1219,0.17,0.09,1219,0.3,1219,-10.08,,,
3/2/18,3.2,0.08,-12.5,-10.4,-18.9,1220,-14.7,14,1220,0.36,0.23,228.57,1220,0.17,0.09,1220,0.3,1220,-9.76,,,
3/3/18,3.2,0.08,-5.7,-4.1,-14,1221,-8.1,14,1221,0.36,0.23,228.57,1221,0.17,0.09,1221,0.3,1221,-9.4,,,
3/4/18,3.2,0.08,-6.6,-4.7,-8.3,1222,-6.3,14,1222,0.36,0.23,228.57,1222,0.17,0.09,1222,0.3,1222,-8.68,,,
3/5/18,3.2,0.08,-7.9,-5.5,-10.6,1223,-7.8,14,1223,0.36,0.23,228.57,1223,0.17,0.09,1223,0.3,1223,-8.28,,,
3/6/18,3.2,0.08,-6.9,-5.9,-10.5,1224,-8.1,14,1224,0.36,0.23,228.57,1224,0.17,0.09,1224,0.3,1224,-8.28,,,
3/7/18,3.2,0.08,-7.2,-4.5,-7.9,1225,-5.8,14,1225,0.36,0.23,228.57,1225,0.17,0.09,1225,0.3,1225,-8.03,,,
3/8/18,3.2,0.08,-11.3,-5.2,-13.3,1226,-8.4,14,1226,0.36,0.23,228.57,1226,0.17,0.09,1226,0.3,1226,-7.88,,,
3/9/18,3.2,0.08,-19.6,-5.9,-19.6,1227,-10.6,14,1227,0.36,0.23,228.57,1227,0.17,0.09,1227,0.3,1227,-8.18,,,
3/10/18,3.2,0.08,-19.5,-18,-22.5,1228,-19.4,13,1228,0.33,0.25,246.15,1228,0.20,0.10,1228,0.3,1228,-8.68,,,
3/11/18,3.2,0.08,-20.9,-12.5,-22.2,1229,-19.7,13,1229,0.33,0.25,246.15,1229,0.20,0.10,1229,0.3,1229,-8.93,,,
3/12/18,3.2,0.08,-18.7,-6.7,-22.7,1230,-13.8,14,1230,0.36,0.23,228.57,1230,0.17,0.09,1230,0.3,1230,-9.29,,,
3/13/18,3.2,0.08,-5.2,-5.2,-23.2,1231,-11.8,14,1231,0.36,0.23,228.57,1231,0.17,0.09,1231,0.3,1231,-9.45,,,
3/14/18,3.2,0.08,-11.3,-1.7,-15.2,1232,-7.3,14,1232,0.36,0.23,228.57,1232,0.17,0.09,1232,0.3,1232,-9.19,,,
3/15/18,3.2,0.08,-11.3,-10.5,-22.6,1233,-16.1,14,1233,0.36,0.23,228.57,1233,0.17,0.09,1233,0.3,1233,-9.24,,,
3/16/18,3.2,0.08,-16.2,-9.9,-18.4,1234,-15.2,14,1234,0.36,0.23,228.57,1234,0.17,0.09,1234,0.3,1234,-9.14,,,
3/17/18,3.2,0.08,-25.4,-15.7,-25.4,1235,-18.8,14,1235,0.36,0.23,228.57,1235,0.17,0.09,1235,0.3,1235,-9.29,,,
3/18/18,3.2,0.08,-27.8,-23.5,-28.2,1236,-26.6,14,1236,0.36,0.23,228.57,1236,0.17,0.09,1236,0.3,1236,-9.82,,,
3/19/18,3.3,0.08,-23,-22.9,-30.9,1237,-26.8,14,1237,0.36,0.24,235.71,1237,0.18,0.09,1237,0.3,1237,-10.61,,,
3/20/18,3.3,0.08,-9.9,-5.9,-23,1238,-10.9,14,1238,0.36,0.24,235.71,1238,0.18,0.09,1238,0.3,1238,-10.33,,,
3/21/18,3.4,0.09,-21.8,-9.3,-21.8,1239,-15,14,1239,0.36,0.24,242.86,1239,0.19,0.10,1239,0.3,1239,-9.76,,,
3/22/18,3.4,0.09,-14.2,-12.5,-25.1,1240,-19.6,14,1240,0.36,0.24,242.86,1240,0.19,0.10,1240,0.3,1240,-9.6,,,
3/23/18,3.4,0.09,-9.1,-5.1,-14.7,1241,-9.4,14,1241,0.36,0.24,242.86,1241,0.19,0.10,1241,0.3,1241,-9.55,,,
3/24/18,3.4,0.09,-9.6,-6.3,-17.9,1242,-11.3,14,1242,0.36,0.24,242.86,1242,0.19,0.10,1242,0.3,1242,-9.34,,,
3/25/18,3.4,0.09,-13.3,-5,-14.4,1243,-9.1,14,1243,0.36,0.24,242.86,1243,0.19,0.10,1243,0.3,1243,-9.4,,,
3/26/18,3.4,0.09,-19.9,-8.9,-21.8,1244,-14.7,14,1244,0.36,0.24,242.86,1244,0.19,0.10,1244,0.3,1244,-9.55,,,
3/27/18,3.4,0.09,-13.7,-8.7,-26.1,1245,-16.7,14,1245,0.36,0.24,242.86,1245,0.19,0.10,1245,0.3,1245,-9.87,,,
3/28/18,3.4,0.09,-4.5,-4.1,-14.4,1246,-8.7,14,1246,0.36,0.24,242.86,1246,0.19,0.10,1246,0.3,1246,-10.08,,,
3/29/18,3.4,0.09,-5.4,-4.1,-12.7,1247,-7.3,14,1247,0.36,0.24,242.86,1247,0.19,0.10,1247,0.3,1247,-9.89,,,
3/30/18,3.4,0.09,-6.2,-3.6,-10.2,1248,-6.4,14,1248,0.36,0.24,242.86,1248,0.19,0.10,1248,0.3,1248,-9.51,,,
3/31/18,3.4,0.09,-9,-3.7,-11.2,1249,-6.6,14,1249,0.36,0.24,242.86,1249,0.19,0.10,1249,0.3,1249,-9.09,,,
4/1/18,3.4,0.09,-7.9,-1.2,-10.3,1250,-5.3,14,1250,0.36,0.24,242.86,1250,0.19,0.10,1250,0.3,1250,-8.77,,,
4/2/18,3.4,0.09,-17.5,-7.9,-18.2,1251,-13.2,14,1251,0.36,0.24,242.86,1251,0.19,0.10,1251,0.3,1251,-8.64,,,
4/3/18,3.4,0.09,-20.9,-6.2,-20.9,1252,-15.4,14,1252,0.36,0.24,242.86,1252,0.19,0.10,1252,0.3,1252,-9.19,,,
